"playerId","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","analyst","player","position","games","rush1st","rush40","rec1st","rec40","returnYds","returnTds","twoPts","rush100","rush150","rush200","regTds","season"
2541544,0,0,0,0,0,0,0,3,"Benny Cunningham","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2542022,0,0,0,0,0,0,0,3,"Khiry Robinson","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543551,0,0,0,0,0,0,0,3,"KaDeem Carey","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543565,0,0,0,0,0,0,0,3,"Andre Williams","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543570,0,0,0,0,0,0,0,3,"Storm Johnson","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543583,0,0,0,0,0,0,0,3,"Devonta Freeman","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543600,0,0,0,0,0,0,0,3,"Alfred Blue","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543603,0,0,0,0,0,0,0,3,"Jeremy Hill","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543655,0,0,0,0,0,0,0,3,"Tyler Gaffney","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543664,0,0,0,0,0,0,0,3,"Terrance West","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543682,0,0,0,0,0,0,0,3,"Bishop Sankey","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543695,0,0,0,0,0,0,0,3,"Jay Prosch","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543704,0,0,0,0,0,0,0,3,"Lorenzo Taliaferro","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543715,0,0,0,0,0,0,0,3,"Jerick McKinnon","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543743,0,0,0,0,0,0,0,3,"Carlos Hyde","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543770,0,0,0,0,0,0,0,3,"Charles Sims","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2543773,0,0,0,0,0,0,0,3,"James White","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550189,0,0,0,0,0,0,0,3,"Isaiah Crowell","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550235,0,0,0,0,0,0,0,3,"Roosevelt Nix","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550263,0,0,0,0,0,0,0,3,"Juwan Thompson","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550268,0,0,0,0,0,0,0,3,"Charcandrick West","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550474,0,0,0,0,0,0,0,3,"Antonio Andrews","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550481,0,0,0,0,0,0,0,3,"Orleans Darkwa","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550512,0,0,0,0,0,0,0,3,"Damien Williams","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550540,0,0,0,0,0,0,0,3,"George Atkinson","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550542,0,0,0,0,0,0,0,3,"Kapri Bibbs","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550596,0,0,0,0,0,0,0,3,"Darrin Reaves","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550633,0,0,0,0,0,0,0,3,"Senorise Perry","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550658,0,0,0,0,0,0,0,3,"Branden Oliver","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2550738,0,0,0,0,0,0,0,3,"Fitzgerald Toussaint","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552374,0,0,0,0,0,0,0,3,"Ameer Abdullah","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552375,0,0,0,0,0,0,0,3,"Cameron Artis-Payne","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552376,0,0,0,0,0,0,0,3,"David Cobb","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552379,0,0,0,0,0,0,0,3,"Jeremy Langford","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552453,0,0,0,0,0,0,0,3,"Tevin Coleman","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552461,0,0,0,0,0,0,0,3,"Duke Johnson","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552464,0,0,0,0,0,0,0,3,"Jalston Fowler","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552469,0,0,0,0,0,0,0,3,"Melvin Gordon","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552471,0,0,0,0,0,0,0,3,"T.J. Yeldon","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552477,0,0,0,0,0,0,0,3,"Aaron Ripkowski","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552582,0,0,0,0,0,0,0,3,"Jay Ajayi","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552631,0,0,0,0,0,0,0,3,"Javorius Allen","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2552635,0,0,0,0,0,0,0,3,"Matt Jones","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553435,0,0,0,0,0,0,0,3,"David Johnson","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553446,0,0,0,0,0,0,0,3,"Malcolm Johnson","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553617,0,0,0,0,0,0,0,3,"Terrell Watson","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553631,0,0,0,0,0,0,0,3,"Zach Zenner","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553650,0,0,0,0,0,0,0,3,"Corey Grant","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553660,0,0,0,0,0,0,0,3,"Akeem Hunt","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553728,0,0,0,0,0,0,0,3,"Raheem Mostert","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553733,0,0,0,0,0,0,0,3,"Thomas Rawls","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553743,0,0,0,0,0,0,0,3,"Rod Smith","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553762,0,0,0,0,0,0,0,3,"Terron Ward","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553767,0,0,0,0,0,0,0,3,"George Farmer","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
2553848,0,0,0,0,0,0,0,3,"Dreamius Smith","RB",NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2015
230,0,0,0,0,0,0,NA,4,"Jerome Felton","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
262,48.5,208.6,1.6,2.3,19.6,0.1,NA,4,"Chris Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
284,153.6,651.5,5.6,21.2,162.1,0.7,NA,4,"Darren McFadden","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
949,177.9,767.8,6.5,11.9,93.2,0.4,NA,4,"Jonathan Stewart","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
71345,0,0,0,0,0,0,NA,4,"Rashad Jennings","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
79607,240.8,1191.6,7.2,52.4,418.6,1.6,NA,4,"LeSean McCoy","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
79629,0,0,0,0,0,0,NA,4,"Cedric Peerman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497145,0,0,0,0,0,0,NA,4,"Joique Bell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497172,0,0,0,0,0,0,NA,4,"Anthony Dixon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497176,0,0,0,0,0,0,NA,4,"Toby Gerhart","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497188,0,0,0,0,0,0,NA,4,"Ryan Mathews","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497206,0,0,0,0,0,0,NA,4,"James Starks","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495161,0,0,0,0,0,0,NA,4,"Roy Helu","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495172,0,0,0,0,0,0,NA,4,"Kendall Hunter","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495328,154.7,698.6,3.4,53.7,397,1.3,NA,4,"Bilal Powell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495340,0,0,0,3.8,29.9,0.2,NA,4,"Anthony Sherman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495466,165,750.7,6.5,41.3,310.4,2.1,NA,4,"Mark Ingram","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495469,72.5,312.5,2.6,17.2,142.6,0.8,NA,4,"Dion Lewis","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495473,71.6,303.7,1.5,46.9,386.1,2.2,NA,4,"Shane Vereen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495560,0,0,0,0,0,0,NA,4,"Ahmad Bradshaw","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495979,0,0,0,0,0,0,NA,4,"DeAngelo Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2505936,0,0,0,0,0,0,NA,4,"Steven Jackson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2506404,230.1,934.1,6.1,28.9,229,1.4,NA,4,"Frank Gore","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2506467,89,391.5,2.9,49.6,388.9,1.1,NA,4,"Darren Sproles","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2506871,0,0,0,0,0,0,NA,4,"Fred Jackson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2507141,0,0,0,0,0,0,NA,4,"Pierre Thomas","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2508096,0,0,0,0,0,0,NA,4,"Tyler Clutts","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2508101,0,0,0,2.3,17.9,0.2,NA,4,"James Develin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2532797,0,0,0,0,0,0,NA,4,"Brandon Bolden","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2532899,186.2,741.1,4.9,17.1,132.4,0.6,NA,4,"Doug Martin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2533012,0,0,0,0,0,0,NA,4,"Vick Ballard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2533030,0,0,0,0,0,0,NA,4,"Jonas Gray","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2533037,0,0,0,0,0,0,NA,4,"Chris Polk","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2534796,0,0,0,0,0,0,NA,4,"Bryce Brown","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2535890,0,0,0,0,0,0,NA,4,"Travaris Cadet","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2536044,12.1,49.3,0.4,8.7,84.8,0.6,NA,4,"Jamize Olawale","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2536532,0,0,0,0,0,0,NA,4,"Jorvorskie Lane","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2539217,16.2,64.8,0.5,13.1,117.4,0.5,NA,4,"Andre Ellington","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2539260,0,0,0,0,0,0,NA,4,"Denard Robinson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2539315,0,0,0,0,0,0,NA,4,"Stepfan Taylor","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2539341,0,0,0,0,0,0,NA,4,"Montee Ball","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2539980,12.1,53.2,0.4,6.8,58.7,0.2,NA,4,"Kerwynn Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540011,67.1,303.2,2.1,51.7,418.3,1.8,NA,4,"Chris Thompson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540020,62.3,241.9,1.6,69.3,550.7,3.7,NA,4,"Theo Riddick","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540037,17.8,75.7,0.5,1.9,16.8,0.1,NA,4,"Fozzy Whittaker","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540156,125,517,3.6,43.9,362.9,1.2,NA,4,"Giovani Bernard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540171,0,0,0,0,0,0,NA,4,"Joseph Randle","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540175,303.6,1398.6,9.9,81.3,669.4,3.8,NA,4,"LeVeon Bell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540204,110.4,487.7,4.7,17.2,147.4,0.6,NA,4,"Spencer Ware","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540269,173.5,772.4,4.9,29.7,237,0.8,NA,4,"C.J. Anderson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2540273,0,0,0,0,0,0,NA,4,"Zac Stacy","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2541778,0,0,0,0,0,0,NA,4,"Kendall Gaskins","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543551,0,0,0,0,0,0,NA,4,"KaDeem Carey","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543583,202.3,858.9,9.5,52.2,446.9,3.4,NA,4,"Devonta Freeman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543600,35.3,142.9,0.8,8.4,67.1,0.3,NA,4,"Alfred Blue","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543603,77.6,317.2,2.8,4,30.9,0.1,NA,4,"Jeremy Hill","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543664,211.1,868.2,5.1,34.1,241.8,1.4,NA,4,"Terrance West","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543690,0,0,0,0,0,0,NA,4,"Marion Grice","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543695,4.4,14.4,0.2,0,0,0,NA,4,"Jay Prosch","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543704,13.2,55.5,0.3,4.7,36.2,0.2,NA,4,"Lorenzo Taliaferro","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543715,44.4,186.5,0.9,34.5,239.3,1,NA,4,"Jerick McKinnon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543743,232.9,966.4,6.3,34.2,257.4,1.1,NA,4,"Carlos Hyde","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543770,85.2,342.9,2,39.1,333.1,1.5,NA,4,"Charles Sims","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2543773,46.9,192.3,2,48.4,414,2.6,NA,4,"James White","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550189,224.8,963.5,6.3,36.3,280.2,1,NA,4,"Isaiah Crowell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550206,0,0,0,2,15.5,0.1,NA,4,"Ryan Hewitt","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550235,0,0,0,4.3,35.7,0.3,NA,4,"Roosevelt Nix","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550263,0,0,0,0,0,0,NA,4,"Juwan Thompson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550268,34.3,132.6,1.5,4.6,37.1,0.1,NA,4,"Charcandrick West","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550270,0,0,0,0,0,0,NA,4,"Nikita Whitlock","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550474,0,0,0,0,0,0,NA,4,"Antonio Andrews","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550481,59.7,232.3,1.1,2.2,18.2,0.1,NA,4,"Orleans Darkwa","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550512,28.7,114.8,1,21.6,180.9,1.4,NA,4,"Damien Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550529,0,0,0,0,0,0,NA,4,"Silas Redd","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550540,0,0,0,0,0,0,NA,4,"George Atkinson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550596,0,0,0,0,0,0,NA,4,"Darrin Reaves","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2550738,8,31.9,0.2,0,0,0,NA,4,"Fitzgerald Toussaint","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2551357,0,0,0,0,0,0,NA,4,"Glenn Winston","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552374,203.2,862.6,4.7,35.5,291.3,1.7,NA,4,"Ameer Abdullah","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552375,4.4,18.7,0.1,0,0,0,NA,4,"Cameron Artis-Payne","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552379,9.9,38.3,0.4,1.8,14.5,0,NA,4,"Jeremy Langford","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552453,124.5,535.4,5.1,32.9,312.7,2.3,NA,4,"Tevin Coleman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552461,101.2,416.4,2.3,56.8,467.5,1.3,NA,4,"Duke Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552464,0,0,0,0,0,0,NA,4,"Jalston Fowler","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552471,47,184.7,0.8,41.8,298.2,1.1,NA,4,"T.J. Yeldon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552477,20.4,85.3,0.5,8.5,68.9,0.7,NA,4,"Aaron Ripkowski","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552582,295.3,1306.2,8.9,29,222.6,1.4,NA,4,"Jay Ajayi","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552631,22.6,91.9,0.5,4.7,36.2,0.1,NA,4,"Javorius Allen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552634,0,0,0,0,0,0,NA,4,"Joey Iosefa","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2552635,0,0,0,0,0,0,NA,4,"Matt Jones","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2553435,307.1,1229.7,11.7,77.8,783,4.1,NA,4,"David Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2553631,39.3,158.8,1.2,9.3,81.4,0.4,NA,4,"Zach Zenner","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2553650,4.3,16.5,0.1,2,16.2,0,NA,4,"Corey Grant","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2553660,8.8,37.4,0.2,2,17.7,0,NA,4,"Akeem Hunt","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2553733,93.8,417.7,2.6,3.7,30.8,0.1,NA,4,"Thomas Rawls","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2553743,4.1,13.4,0.3,2.4,19.8,0.2,NA,4,"Rod Smith","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2553762,7.8,32.3,0.3,2.1,17.4,0.1,NA,4,"Terron Ward","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
230,NA,NA,NA,NA,NA,NA,NA,5,"Jerome Felton","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
234,NA,NA,NA,NA,NA,NA,NA,5,"Matt Forte","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
262,NA,NA,NA,NA,NA,NA,NA,5,"Chris Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
284,NA,NA,NA,NA,NA,NA,NA,5,"Darren McFadden","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
925,NA,NA,NA,NA,NA,NA,NA,5,"Jamaal Charles","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
927,NA,NA,NA,NA,NA,NA,NA,5,"Justin Forsett","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
949,NA,NA,NA,NA,NA,NA,NA,5,"Jonathan Stewart","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
4327,NA,NA,NA,NA,NA,NA,NA,5,"Danny Woodhead","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
4383,NA,NA,NA,NA,NA,NA,NA,5,"Tim Hightower","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
4433,NA,NA,NA,NA,NA,NA,NA,5,"Marcel Reece","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
71345,NA,NA,NA,NA,NA,NA,NA,5,"Rashad Jennings","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
79607,NA,NA,NA,NA,NA,NA,NA,5,"LeSean McCoy","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
79629,NA,NA,NA,NA,NA,NA,NA,5,"Cedric Peerman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
89798,NA,NA,NA,NA,NA,NA,NA,5,"Antone Smith","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
163982,NA,NA,NA,NA,NA,NA,NA,5,"Will Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497149,NA,NA,NA,NA,NA,NA,NA,5,"LeGarrette Blount","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497188,NA,NA,NA,NA,NA,NA,NA,5,"Ryan Mathews","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497204,NA,NA,NA,NA,NA,NA,NA,5,"C.J. Spiller","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
497206,NA,NA,NA,NA,NA,NA,NA,5,"James Starks","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495207,NA,NA,NA,NA,NA,NA,NA,5,"DeMarco Murray","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495258,NA,NA,NA,NA,NA,NA,NA,5,"Matt Asiata","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495328,NA,NA,NA,NA,NA,NA,NA,5,"Bilal Powell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495340,NA,NA,NA,NA,NA,NA,NA,5,"Anthony Sherman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495466,NA,NA,NA,NA,NA,NA,NA,5,"Mark Ingram","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495467,NA,NA,NA,NA,NA,NA,NA,5,"Taiwan Jones","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495469,NA,NA,NA,NA,NA,NA,NA,5,"Dion Lewis","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495471,NA,NA,NA,NA,NA,NA,NA,5,"Jacquizz Rodgers","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495472,NA,NA,NA,NA,NA,NA,NA,5,"Jordan Todman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495473,NA,NA,NA,NA,NA,NA,NA,5,"Shane Vereen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495663,NA,NA,NA,NA,NA,NA,NA,5,"Marshawn Lynch","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2495979,NA,NA,NA,NA,NA,NA,NA,5,"DeAngelo Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2506147,NA,NA,NA,NA,NA,NA,NA,5,"John Kuhn","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2506404,NA,NA,NA,NA,NA,NA,NA,5,"Frank Gore","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2506467,NA,NA,NA,NA,NA,NA,NA,5,"Darren Sproles","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
2507164,NA,NA,NA,NA,NA,NA,NA,5,"Adrian Peterson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
